,energy,max_power,max_power_freq,mean_spectrum,var_spectrum,max_spectrum,entropy,min_spectrum,no_zero_crossings,no_mean_crossings,n5,n25,n75,n95,median,mean,std,var,rms,TipoSismo
95,1.562191073307947e-10,1.2128197924551791e-11,4.6875,7.770471875314682e-09,4.311558669729678e-15,1.8080465601658983e-07,6.77217659778826e-22,10.33266918726161,902.0,872.0,-1.5009007550786667e-06,-5.982752157556418e-12,4.19804321736056e-12,1.5043861832014057e-06,-1.8307549267318224e-20,-3.233215568866849e-12,1.2286456715763493e-06,1.5095701862832986e-12,3.9898510246693233e-07,sisReg
96,0.11171980976178351,0.028642390290976587,0.1953125,8.605664077873872e-05,3.426348717820349e-06,0.004060418744498596,8.744688826677503e-17,10.33266918726161,342.0,313.0,-0.013057608746089347,-1.2936962026106267e-06,2.013666397245139e-06,0.012040229907591224,1.3493447969285002e-14,0.00010099411231455126,0.03298326374213356,0.0010878956870831423,0.007270372817332623,sisReg
97,4.443277143338978e-06,2.3779958735708424e-07,3.90625,1.1610448692203177e-06,1.3091886280661923e-10,4.62410057454143e-05,4.942950775026456e-21,10.33266918726161,707.0,669.0,-0.0001841319008032056,-2.2581886777570495e-11,4.806320515310918e-11,0.00018269857250286764,6.851933011479924e-19,8.56630984209551e-08,0.00020047842430771275,4.0191598612903304e-08,4.785842117104964e-05,sisReg
98,1.3775459666669742e-10,8.830398834028626e-12,4.6875,7.113223099824514e-09,3.9395270366598786e-15,2.5291197983982294e-07,4.7071445881315534e-23,10.33266918726161,790.0,751.0,-1.3211911611431487e-06,-5.954865518666982e-13,5.443825001291466e-13,1.3118287569619455e-06,2.7758721401398516e-22,5.48272045200379e-10,1.1396800129751725e-06,1.2988705319750894e-12,3.2869395688595757e-07,sisReg
99,0.11096296988531623,0.02841492426184885,0.1953125,9.191822258112685e-05,3.3938379729579554e-06,0.003975825613068145,2.424865398798229e-14,10.33266918726161,539.0,518.0,-0.01253790373351094,-0.00014604067660731705,0.00039491217663574073,0.011288468605125255,8.42223547163726e-12,-3.089418155944817e-05,0.03287430198458061,0.0010807197309734007,0.007669876479387786,sisReg
100,4.274606063006299e-06,2.3520762077758214e-07,3.7109375,1.360217806541859e-06,1.2323453152481416e-10,5.629725929493308e-05,1.0850739454739153e-18,10.33266918726161,1007.0,973.0,-0.00017866827558270294,-5.901894749482544e-09,1.1617697312843772e-08,0.00018322495173857318,1.8381880633886904e-16,-1.6182855241261087e-07,0.00019544596786697394,3.819912635545821e-08,5.334273451466726e-05,sisReg
101,1.2465118504219648e-10,9.377616210677303e-12,4.6875,8.138489120926666e-09,3.5056239073901563e-15,3.0455951894675273e-07,1.1468336024168541e-20,10.33266918726161,1170.0,1137.0,-1.1193739845138994e-06,-9.849895111624628e-11,9.395074749971167e-11,1.1357485167868424e-06,-2.7154383564207176e-19,-9.070455980658082e-10,1.0658370364126365e-06,1.1360085881888715e-12,3.2835776262282464e-07,sisReg
102,0.10408313039768538,0.027214991386119523,0.1953125,9.855741371498417e-05,3.177846284453639e-06,0.003928990804974767,2.675753033217251e-13,10.33266918726161,606.0,582.0,-0.012447394541533445,-0.0008829224307060569,0.0010279786831210876,0.012022833020519878,6.3276971625437e-11,8.842919422360869e-05,0.03197889113226528,0.0010226494780492747,0.007727355158789972,sisReg
103,4.358673877594154e-06,2.3122955190900995e-07,3.90625,1.546479516468418e-06,1.2127222706682302e-10,5.253191764244728e-05,1.33701910764486e-17,10.33266918726161,1195.0,1167.0,-0.00018984805078074298,-8.879721934623877e-08,1.52239449049107e-07,0.00018934944080399227,1.0685946348353407e-15,-1.3945655532736304e-07,0.00019962529218692403,3.9850257280714794e-08,6.212878938387952e-05,sisReg
104,1.2767499667440493e-10,7.778042132964723e-12,4.8828125,9.136196164733784e-09,3.4295408153694815e-15,2.618394538134372e-07,1.4148223443102868e-19,10.33266918726161,1450.0,1423.0,-1.1871061343857897e-06,-1.6678093038029763e-09,1.2859924341361313e-09,1.2021271887451392e-06,-7.615999736612339e-18,-6.105419459675945e-10,1.098163922613312e-06,1.2059640009294563e-12,3.9192726327563295e-07,sisReg
105,0.09088657953582459,0.023596866400646895,0.1953125,8.026932597446613e-05,2.788321224804321e-06,0.003662232705746103,2.637092070059954e-14,10.33266918726161,437.0,418.0,-0.009406508997324009,-0.0012438905897805864,0.00037956426502462766,0.011170453384153886,-7.605219073142703e-11,6.333284405584605e-05,0.02979844490185914,0.000887947318569135,0.007104025363554964,sisReg
